academic_year,school_id,proficiency_level,number_of_students,pct,attending_district_institutional_id,district,school
2018-2019,4713,2,19,0.2,1924,North Clackamas SD 12,Scouters Mountain Elementary
2018-2019,4713,1,22,0.23157894736842105,1924,North Clackamas SD 12,Scouters Mountain Elementary
2018-2019,2733,4,8,0.2962962962962963,1924,North Clackamas SD 12,Sojourner School
2018-2019,2733,3,12,0.4444444444444444,1924,North Clackamas SD 12,Sojourner School
2018-2019,2733,2,4,0.14814814814814814,1924,North Clackamas SD 12,Sojourner School
2018-2019,2733,1,3,0.1111111111111111,1924,North Clackamas SD 12,Sojourner School
2018-2019,3198,4,40,0.4444444444444444,1924,North Clackamas SD 12,Spring Mountain Elementary School
2018-2019,3198,3,27,0.3,1924,North Clackamas SD 12,Spring Mountain Elementary School
2018-2019,3198,2,14,0.15555555555555556,1924,North Clackamas SD 12,Spring Mountain Elementary School
2018-2019,3198,1,9,0.1,1924,North Clackamas SD 12,Spring Mountain Elementary School
2018-2019,78,4,13,0.1625,1924,North Clackamas SD 12,Sunnyside Elementary School
2018-2019,78,3,22,0.275,1924,North Clackamas SD 12,Sunnyside Elementary School
2018-2019,78,2,19,0.2375,1924,North Clackamas SD 12,Sunnyside Elementary School
2018-2019,78,1,26,0.325,1924,North Clackamas SD 12,Sunnyside Elementary School
2018-2019,4714,4,12,0.13043478260869565,1924,North Clackamas SD 12,Verne A Duncan Elementary School
2018-2019,4714,3,29,0.31521739130434784,1924,North Clackamas SD 12,Verne A Duncan Elementary School
2018-2019,4714,2,27,0.29347826086956524,1924,North Clackamas SD 12,Verne A Duncan Elementary School
2018-2019,4714,1,24,0.2608695652173913,1924,North Clackamas SD 12,Verne A Duncan Elementary School
2018-2019,79,4,9,0.15254237288135594,1924,North Clackamas SD 12,View Acres Elementary School
2018-2019,79,3,21,0.3559322033898305,1924,North Clackamas SD 12,View Acres Elementary School
2018-2019,79,2,13,0.22033898305084745,1924,North Clackamas SD 12,View Acres Elementary School
2018-2019,79,1,16,0.2711864406779661,1924,North Clackamas SD 12,View Acres Elementary School
2018-2019,72,4,1,0.017543859649122806,1924,North Clackamas SD 12,Whitcomb Elementary School
2018-2019,72,3,7,0.12280701754385964,1924,North Clackamas SD 12,Whitcomb Elementary School
2018-2019,72,2,16,0.2807017543859649,1924,North Clackamas SD 12,Whitcomb Elementary School
2018-2019,72,1,33,0.5789473684210527,1924,North Clackamas SD 12,Whitcomb Elementary School
2018-2019,296,4,4,0.16666666666666666,1996,North Douglas SD 22,North Douglas Elementary School
2018-2019,296,3,7,0.2916666666666667,1996,North Douglas SD 22,North Douglas Elementary School
2018-2019,296,2,9,0.375,1996,North Douglas SD 22,North Douglas Elementary School
2018-2019,296,1,4,0.16666666666666666,1996,North Douglas SD 22,North Douglas Elementary School
2018-2019,1289,4,1,0.07142857142857142,2061,North Lake SD 14,North Lake School
2018-2019,1289,3,1,0.07142857142857142,2061,North Lake SD 14,North Lake School
2018-2019,1289,2,8,0.5714285714285714,2061,North Lake SD 14,North Lake School
2018-2019,1289,1,4,0.2857142857142857,2061,North Lake SD 14,North Lake School
2018-2019,724,4,12,0.08759124087591241,2141,North Marion SD 15,North Marion Intermediate School
2018-2019,724,3,27,0.19708029197080293,2141,North Marion SD 15,North Marion Intermediate School
2018-2019,724,2,27,0.19708029197080293,2141,North Marion SD 15,North Marion Intermediate School
2018-2019,724,1,71,0.5182481751824818,2141,North Marion SD 15,North Marion Intermediate School
2018-2019,3365,4,2,0.1111111111111111,2214,North Powder SD 8J,North Powder Charter School
2018-2019,3365,3,3,0.16666666666666666,2214,North Powder SD 8J,North Powder Charter School
2018-2019,3365,2,10,0.5555555555555556,2214,North Powder SD 8J,North Powder Charter School
2018-2019,3365,1,3,0.16666666666666666,2214,North Powder SD 8J,North Powder Charter School
2018-2019,656,4,4,0.14814814814814814,2143,North Santiam SD 29J,Mari-Linn Elementary School
2018-2019,656,3,7,0.25925925925925924,2143,North Santiam SD 29J,Mari-Linn Elementary School
2018-2019,656,2,7,0.25925925925925924,2143,North Santiam SD 29J,Mari-Linn Elementary School
2018-2019,656,1,9,0.3333333333333333,2143,North Santiam SD 29J,Mari-Linn Elementary School
2018-2019,788,4,17,0.22077922077922077,2143,North Santiam SD 29J,Stayton Elementary School
2018-2019,788,3,23,0.2987012987012987,2143,North Santiam SD 29J,Stayton Elementary School
2018-2019,788,2,20,0.2597402597402597,2143,North Santiam SD 29J,Stayton Elementary School
2018-2019,788,1,17,0.22077922077922077,2143,North Santiam SD 29J,Stayton Elementary School
2018-2019,717,4,16,0.42105263157894735,2143,North Santiam SD 29J,Sublimity Elementary School
2018-2019,717,3,12,0.3157894736842105,2143,North Santiam SD 29J,Sublimity Elementary School
2018-2019,717,2,7,0.18421052631578946,2143,North Santiam SD 29J,Sublimity Elementary School
2018-2019,717,1,3,0.07894736842105263,2143,North Santiam SD 29J,Sublimity Elementary School
2018-2019,1093,4,1,0.014925373134328358,4131,North Wasco County SD 21,Chenowith Elementary School
2018-2019,1093,3,8,0.11940298507462686,4131,North Wasco County SD 21,Chenowith Elementary School
2018-2019,1093,2,20,0.29850746268656714,4131,North Wasco County SD 21,Chenowith Elementary School
2018-2019,1093,1,38,0.5671641791044776,4131,North Wasco County SD 21,Chenowith Elementary School
2018-2019,1097,4,6,0.13333333333333333,4131,North Wasco County SD 21,Colonel Wright Elementary School
2018-2019,1097,3,11,0.24444444444444444,4131,North Wasco County SD 21,Colonel Wright Elementary School
2018-2019,1097,2,14,0.3111111111111111,4131,North Wasco County SD 21,Colonel Wright Elementary School
2018-2019,1097,1,14,0.3111111111111111,4131,North Wasco County SD 21,Colonel Wright Elementary School
2018-2019,1098,4,4,0.046511627906976744,4131,North Wasco County SD 21,Dry Hollow Elementary School
2018-2019,1098,3,33,0.38372093023255816,4131,North Wasco County SD 21,Dry Hollow Elementary School
2018-2019,1098,2,26,0.3023255813953488,4131,North Wasco County SD 21,Dry Hollow Elementary School
2018-2019,1098,1,23,0.26744186046511625,4131,North Wasco County SD 21,Dry Hollow Elementary School
2018-2019,1095,4,7,0.3333333333333333,4131,North Wasco County SD 21,Mosier Community School
2018-2019,1095,3,4,0.19047619047619047,4131,North Wasco County SD 21,Mosier Community School
2018-2019,1095,2,6,0.2857142857142857,4131,North Wasco County SD 21,Mosier Community School
2018-2019,1095,1,4,0.19047619047619047,4131,North Wasco County SD 21,Mosier Community School
2018-2019,702,4,21,0.2413793103448276,2110,Nyssa SD 26,Nyssa Elementary School
2018-2019,702,3,27,0.3103448275862069,2110,Nyssa SD 26,Nyssa Elementary School
2018-2019,702,2,22,0.25287356321839083,2110,Nyssa SD 26,Nyssa Elementary School
2018-2019,702,1,17,0.19540229885057472,2110,Nyssa SD 26,Nyssa Elementary School
2018-2019,267,4,5,0.13513513513513514,1990,Oakland SD 1,Oakland Elementary School
2018-2019,267,3,16,0.43243243243243246,1990,Oakland SD 1,Oakland Elementary School
2018-2019,267,2,8,0.21621621621621623,1990,Oakland SD 1,Oakland Elementary School
2018-2019,267,1,8,0.21621621621621623,1990,Oakland SD 1,Oakland Elementary School
2018-2019,600,4,5,0.09803921568627451,2093,Oakridge SD 76,Oakridge Elementary School
2018-2019,600,3,13,0.2549019607843137,2093,Oakridge SD 76,Oakridge Elementary School
2018-2019,600,2,15,0.29411764705882354,2093,Oakridge SD 76,Oakridge Elementary School
2018-2019,600,1,18,0.35294117647058826,2093,Oakridge SD 76,Oakridge Elementary School
2018-2019,694,4,3,0.05555555555555555,2108,Ontario SD 8C,Aiken Elementary School
2018-2019,694,3,16,0.2962962962962963,2108,Ontario SD 8C,Aiken Elementary School
2018-2019,694,2,20,0.37037037037037035,2108,Ontario SD 8C,Aiken Elementary School
2018-2019,694,1,15,0.2777777777777778,2108,Ontario SD 8C,Aiken Elementary School
2018-2019,692,4,8,0.15384615384615385,2108,Ontario SD 8C,Alameda Elementary School
2018-2019,692,3,14,0.2692307692307692,2108,Ontario SD 8C,Alameda Elementary School
2018-2019,692,2,14,0.2692307692307692,2108,Ontario SD 8C,Alameda Elementary School
2018-2019,692,1,16,0.3076923076923077,2108,Ontario SD 8C,Alameda Elementary School
2018-2019,693,4,2,0.06666666666666667,2108,Ontario SD 8C,Cairo Elementary School
2018-2019,693,3,6,0.2,2108,Ontario SD 8C,Cairo Elementary School
2018-2019,693,2,13,0.43333333333333335,2108,Ontario SD 8C,Cairo Elementary School
2018-2019,693,1,9,0.3,2108,Ontario SD 8C,Cairo Elementary School
2018-2019,696,4,3,0.08333333333333333,2108,Ontario SD 8C,May Roberts Elementary School
2018-2019,696,3,7,0.19444444444444445,2108,Ontario SD 8C,May Roberts Elementary School
2018-2019,696,2,16,0.4444444444444444,2108,Ontario SD 8C,May Roberts Elementary School
2018-2019,696,1,10,0.2777777777777778,2108,Ontario SD 8C,May Roberts Elementary School
2018-2019,697,4,2,0.07692307692307693,2108,Ontario SD 8C,Pioneer Elementary School
2018-2019,697,3,3,0.11538461538461539,2108,Ontario SD 8C,Pioneer Elementary School
2018-2019,697,2,4,0.15384615384615385,2108,Ontario SD 8C,Pioneer Elementary School
2018-2019,697,1,17,0.6538461538461539,2108,Ontario SD 8C,Pioneer Elementary School
2018-2019,4585,4,2,0.13333333333333333,1928,Oregon City SD 62,Alliance Charter Academy
2018-2019,4585,3,6,0.4,1928,Oregon City SD 62,Alliance Charter Academy
2018-2019,4585,2,4,0.26666666666666666,1928,Oregon City SD 62,Alliance Charter Academy
2018-2019,4585,1,3,0.2,1928,Oregon City SD 62,Alliance Charter Academy
2018-2019,105,4,17,0.2073170731707317,1928,Oregon City SD 62,Beavercreek Elementary School
2018-2019,105,3,17,0.2073170731707317,1928,Oregon City SD 62,Beavercreek Elementary School
2018-2019,105,2,28,0.34146341463414637,1928,Oregon City SD 62,Beavercreek Elementary School
2018-2019,105,1,20,0.24390243902439024,1928,Oregon City SD 62,Beavercreek Elementary School
2018-2019,106,4,9,0.15789473684210525,1928,Oregon City SD 62,Candy Lane Elementary School
2018-2019,106,3,5,0.08771929824561403,1928,Oregon City SD 62,Candy Lane Elementary School
2018-2019,106,2,13,0.22807017543859648,1928,Oregon City SD 62,Candy Lane Elementary School
2018-2019,106,1,30,0.5263157894736842,1928,Oregon City SD 62,Candy Lane Elementary School
2018-2019,109,4,11,0.12790697674418605,1928,Oregon City SD 62,Gaffney Lane Elementary School
2018-2019,109,3,22,0.2558139534883721,1928,Oregon City SD 62,Gaffney Lane Elementary School
2018-2019,109,2,24,0.27906976744186046,1928,Oregon City SD 62,Gaffney Lane Elementary School
2018-2019,109,1,29,0.3372093023255814,1928,Oregon City SD 62,Gaffney Lane Elementary School
2018-2019,107,4,6,0.075,1928,Oregon City SD 62,Holcomb Elementary School
2018-2019,107,3,18,0.225,1928,Oregon City SD 62,Holcomb Elementary School
2018-2019,107,2,21,0.2625,1928,Oregon City SD 62,Holcomb Elementary School
2018-2019,107,1,35,0.4375,1928,Oregon City SD 62,Holcomb Elementary School
2018-2019,114,4,29,0.27884615384615385,1928,Oregon City SD 62,John McLoughlin Elementary School
2018-2019,114,3,29,0.27884615384615385,1928,Oregon City SD 62,John McLoughlin Elementary School
2018-2019,114,2,18,0.17307692307692307,1928,Oregon City SD 62,John McLoughlin Elementary School
2018-2019,114,1,28,0.2692307692307692,1928,Oregon City SD 62,John McLoughlin Elementary School
2018-2019,139,4,14,0.16470588235294117,1928,Oregon City SD 62,Redland Elementary School
2018-2019,139,3,19,0.2235294117647059,1928,Oregon City SD 62,Redland Elementary School
2018-2019,139,2,19,0.2235294117647059,1928,Oregon City SD 62,Redland Elementary School
2018-2019,139,1,33,0.38823529411764707,1928,Oregon City SD 62,Redland Elementary School
2018-2019,4480,4,6,0.25,1928,Oregon City SD 62,Springwater Environmental Sciences School
2018-2019,4480,3,9,0.375,1928,Oregon City SD 62,Springwater Environmental Sciences School
2018-2019,4480,2,5,0.20833333333333334,1928,Oregon City SD 62,Springwater Environmental Sciences School
2018-2019,4480,1,4,0.16666666666666666,1928,Oregon City SD 62,Springwater Environmental Sciences School
2018-2019,4850,4,4,0.16666666666666666,2336,Oregon Department of Education,Eagle Charter School
2018-2019,4850,3,6,0.25,2336,Oregon Department of Education,Eagle Charter School
2018-2019,4850,2,8,0.3333333333333333,2336,Oregon Department of Education,Eagle Charter School
2018-2019,4850,1,6,0.25,2336,Oregon Department of Education,Eagle Charter School
2018-2019,4040,4,4,0.15384615384615385,2336,Oregon Department of Education,Four Rivers Community School
2018-2019,4040,3,6,0.23076923076923078,2336,Oregon Department of Education,Four Rivers Community School
2018-2019,4040,2,9,0.34615384615384615,2336,Oregon Department of Education,Four Rivers Community School
2018-2019,4040,1,7,0.2692307692307692,2336,Oregon Department of Education,Four Rivers Community School
2018-2019,4604,4,2,0.08333333333333333,2336,Oregon Department of Education,The Cottonwood School of Civics and Science
2018-2019,4604,3,5,0.20833333333333334,2336,Oregon Department of Education,The Cottonwood School of Civics and Science
2018-2019,4604,2,7,0.2916666666666667,2336,Oregon Department of Education,The Cottonwood School of Civics and Science
2018-2019,4604,1,10,0.4166666666666667,2336,Oregon Department of Education,The Cottonwood School of Civics and Science
2018-2019,4720,4,5,0.14285714285714285,2336,Oregon Department of Education,The Ivy School
2018-2019,4720,3,16,0.45714285714285713,2336,Oregon Department of Education,The Ivy School
2018-2019,4720,2,6,0.17142857142857143,2336,Oregon Department of Education,The Ivy School
2018-2019,4720,1,8,0.22857142857142856,2336,Oregon Department of Education,The Ivy School
2018-2019,101,4,8,0.15384615384615385,1926,Oregon Trail SD 46,Firwood Elementary School
2018-2019,101,3,23,0.4423076923076923,1926,Oregon Trail SD 46,Firwood Elementary School
2018-2019,101,2,13,0.25,1926,Oregon Trail SD 46,Firwood Elementary School
2018-2019,101,1,8,0.15384615384615385,1926,Oregon Trail SD 46,Firwood Elementary School
2018-2019,99,4,13,0.25,1926,Oregon Trail SD 46,Kelso Elementary School
2018-2019,99,3,18,0.34615384615384615,1926,Oregon Trail SD 46,Kelso Elementary School
2018-2019,99,2,13,0.25,1926,Oregon Trail SD 46,Kelso Elementary School
2018-2019,99,1,8,0.15384615384615385,1926,Oregon Trail SD 46,Kelso Elementary School
2018-2019,96,4,15,0.22388059701492538,1926,Oregon Trail SD 46,Naas Elementary School
2018-2019,96,3,26,0.3880597014925373,1926,Oregon Trail SD 46,Naas Elementary School
2018-2019,96,2,15,0.22388059701492538,1926,Oregon Trail SD 46,Naas Elementary School
2018-2019,96,1,11,0.16417910447761194,1926,Oregon Trail SD 46,Naas Elementary School
2018-2019,4820,4,19,0.6785714285714286,1926,Oregon Trail SD 46,Oregon Trail  Academy
2018-2019,4820,3,6,0.21428571428571427,1926,Oregon Trail SD 46,Oregon Trail  Academy
2018-2019,4820,2,3,0.10714285714285714,1926,Oregon Trail SD 46,Oregon Trail  Academy
2018-2019,4820,1,0,0,1926,Oregon Trail SD 46,Oregon Trail  Academy
2018-2019,100,4,15,0.2830188679245283,1926,Oregon Trail SD 46,Sandy Grade School
2018-2019,100,3,16,0.3018867924528302,1926,Oregon Trail SD 46,Sandy Grade School
2018-2019,100,2,10,0.18867924528301888,1926,Oregon Trail SD 46,Sandy Grade School
2018-2019,100,1,12,0.22641509433962265,1926,Oregon Trail SD 46,Sandy Grade School
2018-2019,88,4,7,0.21212121212121213,1926,Oregon Trail SD 46,Welches Elementary School
2018-2019,88,3,8,0.24242424242424243,1926,Oregon Trail SD 46,Welches Elementary School
2018-2019,88,2,5,0.15151515151515152,1926,Oregon Trail SD 46,Welches Elementary School
2018-2019,88,1,13,0.3939393939393939,1926,Oregon Trail SD 46,Welches Elementary School
2018-2019,3360,4,NA,NA,2060,Paisley SD 11,Paisley School
2018-2019,3360,3,NA,NA,2060,Paisley SD 11,Paisley School
2018-2019,3360,2,NA,NA,2060,Paisley SD 11,Paisley School
2018-2019,3360,1,NA,NA,2060,Paisley SD 11,Paisley School
2018-2019,925,4,4,0.07142857142857142,2181,Parkrose SD 3,Prescott Elementary School
2018-2019,925,3,7,0.125,2181,Parkrose SD 3,Prescott Elementary School
2018-2019,925,2,10,0.17857142857142858,2181,Parkrose SD 3,Prescott Elementary School
2018-2019,925,1,35,0.625,2181,Parkrose SD 3,Prescott Elementary School
2018-2019,926,4,6,0.08,2181,Parkrose SD 3,Russell Elementary
2018-2019,926,3,24,0.32,2181,Parkrose SD 3,Russell Elementary
2018-2019,926,2,19,0.25333333333333335,2181,Parkrose SD 3,Russell Elementary
2018-2019,926,1,26,0.3466666666666667,2181,Parkrose SD 3,Russell Elementary
2018-2019,927,4,2,0.03571428571428571,2181,Parkrose SD 3,Sacramento Elementary School
2018-2019,927,3,5,0.08928571428571429,2181,Parkrose SD 3,Sacramento Elementary School
2018-2019,927,2,11,0.19642857142857142,2181,Parkrose SD 3,Sacramento Elementary School
2018-2019,927,1,38,0.6785714285714286,2181,Parkrose SD 3,Sacramento Elementary School
2018-2019,928,4,6,0.14634146341463414,2181,Parkrose SD 3,Shaver Elementary School
2018-2019,928,3,10,0.24390243902439024,2181,Parkrose SD 3,Shaver Elementary School
2018-2019,928,2,13,0.3170731707317073,2181,Parkrose SD 3,Shaver Elementary School
2018-2019,928,1,12,0.2926829268292683,2181,Parkrose SD 3,Shaver Elementary School
2018-2019,1047,4,14,0.23728813559322035,2207,Pendleton SD 16,McKay Creek Elementary School
2018-2019,1047,3,12,0.2033898305084746,2207,Pendleton SD 16,McKay Creek Elementary School
2018-2019,1047,2,13,0.22033898305084745,2207,Pendleton SD 16,McKay Creek Elementary School
2018-2019,1047,1,20,0.3389830508474576,2207,Pendleton SD 16,McKay Creek Elementary School
2018-2019,1048,4,19,0.20652173913043478,2207,Pendleton SD 16,Sherwood Heights Elementary School
2018-2019,1048,3,25,0.2717391304347826,2207,Pendleton SD 16,Sherwood Heights Elementary School
2018-2019,1048,2,27,0.29347826086956524,2207,Pendleton SD 16,Sherwood Heights Elementary School
2018-2019,1048,1,21,0.22826086956521738,2207,Pendleton SD 16,Sherwood Heights Elementary School
2018-2019,1049,4,18,0.21176470588235294,2207,Pendleton SD 16,Washington Elementary School
2018-2019,1049,3,24,0.2823529411764706,2207,Pendleton SD 16,Washington Elementary School
2018-2019,1049,2,19,0.2235294117647059,2207,Pendleton SD 16,Washington Elementary School
2018-2019,1049,1,24,0.2823529411764706,2207,Pendleton SD 16,Washington Elementary School
2018-2019,3378,4,0,0,2192,Perrydale SD 21,Perrydale School
2018-2019,3378,3,9,0.36,2192,Perrydale SD 21,Perrydale School
2018-2019,3378,2,11,0.44,2192,Perrydale SD 21,Perrydale School
2018-2019,3378,1,5,0.2,2192,Perrydale SD 21,Perrydale School
2018-2019,18,4,NA,NA,1900,Philomath SD 17J,Blodgett Elementary School
2018-2019,18,3,NA,NA,1900,Philomath SD 17J,Blodgett Elementary School
2018-2019,18,2,NA,NA,1900,Philomath SD 17J,Blodgett Elementary School
2018-2019,18,1,NA,NA,1900,Philomath SD 17J,Blodgett Elementary School
2018-2019,3440,4,2,0.11764705882352941,1900,Philomath SD 17J,Kings Valley Charter School
